PictureID,Valence,Arousal,Moved,Connect,Reflect,Aware,Inspired,Awe,Interest,Hope,Sad,Fear,Anger,n,Group
278,5.559992343,5.217778407,5.206316287,5.700395485,6.818870131,6.890865172,4.0953866,5.210063423,6.129896454,4.517586157,3.246894168,3.415082183,2.494218246,13,Brazil
289,5.658212539,4.755247937,5.632575969,5.704751949,5.548592958,5.656948233,4.584823152,4.107479018,5.619104602,5.186611494,3.083793601,3.48090137,2.696163016,12,Portuguese
289,5.892482001,4.598058081,5.338645005,4.875760592,5.053653631,4.965028292,3.950145394,3.648786627,5.53337942,4.747868207,2.629474805,2.755029989,1.94902042,11,Brazil
290,3.976557836,4.800598232,2.587077187,2.893307474,3.540060784,3.703182743,2.443135215,4.208481629,4.683580324,2.038526511,2.454431937,3.851042678,2.293986456,11,Portuguese
290,4.106005448,5.306322574,3.734250378,3.315245213,3.409271214,3.554346404,3.186082361,5.175743363,4.798775547,2.369051071,3.052417379,4.546500841,3.064915703,10,Brazil
291,5.186532745,4.438913449,3.986209112,4.1290861,4.90505161,4.919241608,3.278258521,3.411232237,4.726966609,3.41869362,3.55309256,3.164300216,2.648537779,8,Portuguese
291,5.816822476,4.914721936,5.289000993,4.491306073,5.165836266,5.21316399,4.430033143,4.771014763,5.26081271,4.76986134,2.835244589,2.913879736,2.137471025,10,Brazil
292,5.701566378,3.83474004,5.34061683,5.658037743,5.636888363,5.596928704,3.319394414,3.572202443,5.536298228,3.588391217,3.510677641,2.763740147,3.465318447,9,Portuguese
292,6.00300256,4.05909535,5.152326772,5.409314385,5.99143167,5.822861396,3.225873696,3.644052361,4.698073766,3.68366827,3.123619159,2.668867568,2.58847668,9,Brazil
299,3.858439968,4.740637913,4.715143912,5.147604274,5.862463234,5.473829056,3.532860787,3.553045907,4.942083459,2.396594964,5.453569367,4.906555275,4.623602871,9,Portuguese
299,4.222151239,4.725610391,5.281741659,5.131902919,6.118000226,6.276512915,4.003702715,4.429524799,5.595037645,3.286315947,5.074439111,5.175664921,4.288725575,9,Brazil
300,4.781008189,4.930143599,3.922149828,4.823202178,5.675571572,5.229951525,3.331544066,4.261787688,5.999308709,3.107057681,3.560285237,4.196336641,3.35099451,14,Portuguese
300,4.680294317,5.612449385,4.391419169,4.452197605,6.138446902,5.763684329,3.551430866,4.183475865,6.231853567,2.999713696,3.646792065,4.410324764,3.254623136,13,Brazil
301,6.180597197,5.27228566,4.559075152,4.86972088,5.094051427,4.936238923,5.363999524,4.437406368,5.518387438,5.437316833,2.639001657,2.220888611,2.159194964,12,Portuguese
301,6.28897277,5.364016158,5.120817371,5.227017317,5.512286093,5.285885642,5.696231532,4.494666653,5.554508654,5.466247386,3.201120016,2.572304108,2.477654854,12,Brazil
303,4.41017308,4.937013062,5.445689242,5.252686951,5.987372127,5.646633484,3.240523499,4.284683855,5.044555911,3.110550971,5.1936819,3.337751555,4.075775649,14,Portuguese
303,4.803765385,5.776276607,6.368070678,5.255684042,6.391493672,6.116012895,4.533566672,5.173420162,5.878009015,4.571878222,5.49711,3.796977386,3.913836189,9,Brazil
305,6.670088989,5.167024218,4.584089241,5.060024727,4.902423322,4.867603326,5.131502931,4.054698688,5.108935439,5.030360712,2.734767414,2.307513555,1.701060648,9,Portuguese
305,6.713213113,5.0956017,5.329031693,5.192954174,5.752602849,5.169821808,5.330878118,4.451170187,6.106629665,5.400580322,2.184721881,2.173863929,1.400098534,10,Brazil
306,6.784048456,5.034762468,4.307138494,5.180036365,5.558974483,5.125139789,5.171516623,4.8545214,5.604216441,5.369836031,1.892258311,2.445757664,1.874666903,11,Portuguese
306,6.534788931,5.663210201,4.99508276,6.227080963,6.489589173,5.835154994,5.587507678,5.720441718,6.483159123,5.528565255,2.395939664,2.735793029,2.190689805,7,Brazil
308,6.005811708,3.616602913,4.656858144,4.368120684,4.598973561,3.962241792,4.137606043,3.490877449,4.620057645,4.238245733,2.726772755,2.183555315,2.164249784,9,Portuguese
308,6.574280462,3.564033742,5.574831872,5.055695905,5.174895962,4.828115171,5.002381148,4.497847573,4.994257995,4.872464376,2.648687449,2.697666038,1.98582757,11,Brazil
309,6.375147155,4.572367073,5.916989583,5.524340533,5.887157517,5.696158747,5.397306439,4.517789357,5.512684402,5.497115131,2.572849362,2.51705468,2.004288914,13,Portuguese
309,7.106912431,4.973953133,6.835429915,6.295066375,6.747245419,6.735906816,5.41609872,4.802372161,6.121231749,5.847034682,2.973916191,3.383221174,2.114124056,6,Brazil
310,7.148600083,5.154075443,6.065787126,6.035861484,6.380159126,6.362192342,6.098016128,4.725777509,6.113352381,6.646195909,2.806779223,2.373885547,2.604287594,18,Portuguese
310,7.13677335,5.214686015,6.284683795,5.915308597,6.200824272,6.172631719,5.68086268,4.759485258,6.252128378,6.619854728,2.89564439,2.265305343,2.297736337,14,Brazil
312,6.182446494,4.510947104,3.752098597,4.407308198,4.613579332,4.39532924,4.360306014,4.365235895,5.372307017,4.578718964,2.474486984,2.230340917,1.84064106,18,Portuguese
312,6.321279994,5.029934613,4.236601971,4.118375805,5.040973077,4.621516693,4.942655527,5.069386614,5.590404842,4.967901979,2.358944803,2.409099834,1.927025504,10,Brazil
313,5.471364383,5.623504379,6.188214189,4.920008672,6.220094831,5.746626678,4.658353315,4.26211028,5.737098201,5.156618142,4.586072909,3.585439533,2.604206094,11,Portuguese
313,5.633289704,6.245846322,7.191284117,5.716880143,6.712122782,6.032381697,4.977505462,5.290710025,6.5780981,5.832870524,4.786123446,3.738195766,2.673085727,9,Brazil
314,6.125670714,5.432077635,4.095853454,4.296006057,4.099904929,4.136603303,3.925807263,3.413276106,4.51751384,3.981332458,1.887701089,1.574273064,1.524076642,7,Portuguese
314,6.480225668,5.494725548,4.794303652,4.751036663,4.916335453,4.474962477,4.679423572,4.325383044,5.619853009,4.793316371,1.677713445,1.481521024,1.539420066,8,Brazil
315,6.053908157,4.007084797,3.936391287,4.507398568,5.284411169,5.349389819,4.420373263,3.391014529,4.886350149,4.61508352,2.552120014,2.506919687,1.935501863,11,Portuguese
315,7.040042172,4.780746953,4.949053702,5.275672059,6.047331876,5.943388803,5.970668996,4.816435361,5.93455548,6.024940105,2.450044497,2.325968813,1.459103078,8,Brazil
316,4.353673689,4.636326636,4.601434427,4.313200956,5.600320838,5.189217344,3.433906861,3.864145261,5.16413475,2.415733305,5.006472495,4.194248254,3.672855112,8,Portuguese
316,5.029747259,5.540437472,5.967073623,5.265816817,6.629427665,6.43722961,3.911020101,4.750166107,5.979855764,3.371162383,4.971528087,4.698313275,3.419590456,8,Brazil
321,6.948395744,4.598106165,5.505159655,6.0547802,6.523473109,6.487277761,5.966520581,4.096940898,6.325818028,6.514073458,2.787227206,2.087920991,2.333047807,7,Portuguese
321,6.713495857,4.912509618,5.939727041,6.713751406,7.120828068,6.734232732,6.901789613,4.573809096,6.467161701,7.093550779,2.589847938,1.729123015,1.639312998,11,Brazil
322,4.35487239,4.954301526,4.940599017,4.186039199,5.331579744,5.890349698,3.113306388,3.731118433,4.964128163,2.452090733,4.618419426,3.785925599,4.452642948,7,Portuguese
322,4.644887296,5.462441896,6.266484434,5.338341217,6.296880391,6.361161505,3.865629482,4.942951012,6.317116826,3.244927356,5.365447599,4.513366864,4.669994545,9,Brazil
323,4.630924965,5.006763392,3.997736773,3.961550095,5.520857726,5.039109644,3.423026508,3.426852211,5.182445499,2.610879852,4.204266075,3.776765321,3.154483856,16,Portuguese
323,4.565887689,4.888787295,3.475830749,3.242932189,4.815809905,4.146256688,2.521671379,3.505513517,4.186028687,2.253931095,4.042921683,3.942611751,2.946875754,10,Brazil
324,6.651122498,4.981530331,4.657650431,5.286232703,5.53389127,5.589536616,4.966604443,4.345215368,5.579482006,5.216736672,2.536993696,3.096262222,2.665729241,9,Portuguese
324,7.222986635,4.55422252,5.897133554,6.261111274,6.476198174,6.124005127,5.863871526,5.717498486,6.199527364,6.258412566,2.788573211,3.459108627,2.435624276,10,Brazil
325,6.56546597,4.813525156,4.550374956,5.064064703,5.390438959,5.070014298,4.326507771,4.285693044,5.190474778,4.915649224,2.370708088,1.908746893,2.070541983,9,Portuguese
325,6.735251429,5.035695577,4.786810784,5.543666793,6.095656592,5.771536464,4.588157766,4.796342376,6.4299439,5.378639793,1.892897313,1.61918593,1.580740467,8,Brazil
326,4.732249625,4.49335173,3.71201142,4.035304201,5.059398813,4.608105825,2.835699507,4.150448481,5.525216326,2.926598886,3.46019294,2.45629087,1.847676652,8,Portuguese
326,4.54897309,4.397237748,4.271008733,4.233938786,5.219493557,4.664265169,2.797501843,4.21113783,5.277887861,2.711144586,3.710950603,2.641556936,2.046525185,11,Brazil
330,5.29692711,4.900602288,3.410481931,3.473440804,4.603997073,3.555909276,3.605196856,3.347353776,4.556278138,2.787909868,2.784342436,3.04855215,1.967053387,9,Portuguese
330,5.718555783,5.271064175,4.292168288,4.532978754,6.106909037,4.678017071,4.518277291,4.810015293,6.481320443,3.65304121,2.907634311,3.339603085,2.195679289,9,Brazil
332,4.472376972,5.65537233,5.405263623,5.71834424,6.219622685,6.066225146,4.066950298,5.156756104,6.306018472,3.524438517,5.02380728,4.777562934,5.456527233,12,Portuguese
332,4.719333289,6.14779066,6.505816684,6.402585355,7.523098625,7.210841719,4.233698976,5.442562349,7.219678842,4.477906133,4.918363137,5.196634148,5.354453919,9,Brazil
333,6.511843994,5.178543455,5.336880565,5.215122624,5.469062971,5.251690906,4.856029413,4.463863434,4.991136927,6.030765054,2.350066978,2.372869048,2.246597195,12,Portuguese
333,6.778105583,5.206064667,5.756938777,5.24498217,5.960627304,5.516447855,5.032115771,5.229399772,5.714501481,6.220885416,1.827620553,1.968944413,1.535492428,11,Brazil
334,6.05445849,5.481743946,5.222110713,5.48413488,6.160846724,6.162559402,5.362871638,4.360850081,5.426550943,5.901109254,2.445393142,2.298036358,1.567117614,9,Portuguese
334,6.63445651,5.73012312,6.252338156,6.051104342,7.171646692,7.092822622,6.313269993,5.311935419,6.556472166,6.627290367,2.332221983,2.370815975,1.479598549,8,Brazil
335,7.869208068,4.982949202,5.785622455,5.518266278,5.628792507,5.579879902,5.9045667,4.538742747,5.461749069,6.288579738,2.300871273,1.926635222,1.615169767,9,Portuguese
335,8.268899966,5.034435762,7.009528489,6.781033904,7.132499153,7.013416119,6.727690804,5.982488503,6.885147284,7.222419019,2.289996665,2.131665677,1.550072524,19,Brazil
338,7.124585156,5.39033202,5.392898614,6.207138944,6.554877213,6.721316357,5.778570958,4.431842966,6.174754086,6.335205962,2.221494006,1.83915124,1.723680668,14,Portuguese
338,7.100595358,5.247498918,5.321010948,6.211937395,6.714744046,6.501488109,5.897604468,4.657611786,5.936436686,6.236842854,2.344969345,1.739656346,1.394611621,9,Brazil
343,5.812782105,5.103205928,4.557451905,4.262975651,3.981651483,3.683307206,3.740855245,4.037779214,4.714578806,3.527410182,2.577015377,2.730851467,1.989010869,17,Portuguese
343,5.865056663,5.165372196,5.175426038,4.495439817,5.003707571,4.375740912,4.310865198,4.755909902,5.103320158,4.293982567,2.745289767,3.013545519,2.171744849,10,Brazil
344,6.855133877,4.058049489,3.585032111,4.568266173,5.100318092,4.70180978,4.755484118,3.867566719,5.175776396,4.226407336,1.213257345,1.372928057,1.195001766,13,Portuguese
344,7.545315329,4.697213503,5.563094957,5.970531683,7.062214958,6.384118833,5.649853082,4.567952438,6.759228196,5.569378563,1.406408818,1.834103462,1.182876373,8,Brazil
345,4.54935146,4.739747404,4.122711957,3.55739091,4.585835366,4.421975243,3.73411468,4.301810341,4.616381844,3.217393638,3.61592819,3.274655375,2.997637327,9,Portuguese
345,4.573721986,4.702755985,4.834415108,4.80708642,5.878478534,5.741410971,4.145384028,4.875639978,5.505395722,3.830342468,3.378061818,3.512727995,3.075146159,7,Brazil
347,5.46045161,5.806973275,3.952657209,4.408537245,5.263508151,4.865397389,4.188392054,3.640546235,4.701925609,3.296140475,3.409059003,3.202728713,3.122291688,8,Portuguese
347,5.795754567,5.634130107,4.771483842,4.677134016,5.869496334,5.289334338,4.170842254,4.82541168,5.477815689,3.690537358,3.136153233,3.250487792,2.729097047,10,Brazil
349,6.341174772,4.302397708,4.331252199,4.599283936,4.757182978,4.792543415,4.302141512,3.510088808,4.536755521,5.03752982,2.325919308,1.817630176,1.664384718,6,Portuguese
349,6.535020231,5.465216353,5.91332492,6.102460323,6.55397189,6.532215332,5.193057948,4.827399577,5.945644549,5.971299312,2.338365411,2.459675311,1.60316958,12,Brazil
351,3.937393854,5.808301014,3.99523554,4.344872983,5.292270195,4.95749552,3.219555351,3.280514873,4.652518303,2.408069291,4.66337678,4.399989331,4.38220538,7,Portuguese
351,4.060733355,5.757153002,5.106350068,5.244428288,6.061120802,6.00481735,3.806964783,4.812643365,5.292493207,3.393307937,4.936214851,5.110859365,4.688351337,11,Brazil
352,7.087976557,4.196280817,6.197039606,6.067732913,5.454127893,5.229634139,6.33118798,3.940007353,5.577677519,6.746482413,2.569606463,2.229686734,2.260515013,10,Portuguese
352,7.377418333,4.45529966,6.069925993,5.491843258,5.549307413,5.179916209,6.129678609,4.616590324,5.506552406,6.877098513,1.752251448,1.873223237,1.545226201,12,Brazil
366,3.272652725,6.139154406,6.435405372,5.271112092,6.329413431,6.390068553,3.717065415,4.713533397,5.487392679,2.967685582,5.714070965,5.401486312,5.228252785,8,Portuguese
366,3.576411531,6.229569071,5.964483811,4.923618095,5.732174949,5.698266896,3.929036745,4.840902438,5.173039524,3.533091432,5.440886341,5.446338423,4.955807702,10,Brazil
368,5.143760888,4.643795093,3.158105366,2.99392251,3.272558918,2.933158827,3.298644441,3.351332081,3.627255991,3.960748519,1.877352323,1.379228409,1.208679539,7,Portuguese
368,4.915087909,5.564252897,4.996813632,4.281677331,5.093714482,4.721777399,4.606600961,4.32562316,4.891442932,5.26704481,2.443595225,2.526791932,2.160417181,10,Brazil
371,5.369967472,5.655346053,4.703064805,5.649715308,6.776723262,6.469683911,5.022574301,4.373835516,6.467390616,3.984860892,4.898106053,4.419583835,3.557890309,8,Portuguese
371,5.789613532,6.086831365,5.221626436,5.906882703,7.141586445,7.180595962,4.998623153,4.951810072,5.770915286,4.279954851,4.988085036,5.129352291,3.515472687,7,Brazil
372,4.12021957,5.566448269,2.369393942,3.850732301,4.669165649,4.801830319,3.151226484,3.032358526,4.607058981,1.952544262,3.947522182,3.906433495,4.230658141,8,Portuguese
372,4.686684447,5.690119549,3.159114936,4.307062642,5.646915158,5.614113656,3.930311051,4.379953289,6.040806004,3.091291921,4.488978792,4.16862962,4.259956459,12,Brazil
373,5.646520215,3.994191686,3.602815795,4.778606781,4.924840436,4.698953671,4.459445429,3.922232669,5.384301905,4.844830644,2.704252632,2.769401005,2.795621478,11,Portuguese
373,6.139725019,4.11400543,5.001974223,5.139401199,4.974152368,4.706289159,4.819970688,4.836342837,5.632507093,5.521427528,2.620677424,2.769433905,2.153208664,9,Brazil
374,3.157310137,5.688364568,4.383548689,5.072172963,5.390898856,5.218524235,2.228879961,4.63359916,5.217978221,1.905276013,6.14266723,5.595662874,5.175137106,9,Portuguese
374,3.268752495,5.879199668,4.157946177,4.663708715,5.379726816,5.092561519,1.940871051,3.959798129,5.450127475,1.998986837,5.416686341,5.005420083,4.269170962,10,Brazil
375,6.861721398,4.958033038,5.635836975,5.846553805,5.907327068,6.476385403,5.010688943,4.213784613,5.50338912,5.968230368,2.856309209,2.118650025,2.453094031,8,Portuguese
375,7.222245067,5.267328221,5.618112025,5.515188314,5.385548514,5.817418522,4.994631749,4.065444534,5.302667133,6.117472287,1.934243983,1.631550313,1.484624562,9,Brazil
376,6.667149717,5.833426746,4.471800432,4.783368693,4.701825725,4.750388672,4.733238063,4.75784172,5.140294231,4.629088484,2.114179604,2.361686962,1.929484305,7,Portuguese
376,6.788581046,5.457147139,4.402476675,3.729699541,4.257702093,3.879183683,4.232419063,4.771486579,5.507263089,4.777857164,1.711324866,1.964838694,1.364211889,11,Brazil
377,6.62606249,5.092621965,4.367947854,4.81669897,5.151878062,4.495020626,4.933290986,4.130245496,4.928453044,6.201713978,2.124499708,2.182723259,1.795920588,7,Portuguese
377,6.553573764,5.598553864,4.899273084,5.365965634,5.603175435,4.806160234,5.158354382,4.76766598,4.893340717,6.351662153,1.461904915,1.943694327,1.464145256,9,Brazil
378,7.212250069,4.308151198,6.160302284,5.941410868,6.496466056,6.341930731,5.872256463,4.274837746,6.0549524,6.168622031,2.551933312,2.245915426,1.625754609,16,Portuguese
378,7.269419903,4.901770688,7.025648259,6.696138719,7.492716874,7.159667335,6.619475758,5.716810448,6.798190577,7.230275177,2.303134318,2.296022945,1.550611814,10,Brazil
379,5.931973934,4.773475791,5.285528137,5.226692532,6.114291085,5.451897845,5.285194091,5.374856981,6.083529285,4.941238888,3.440897072,3.094882712,3.105164596,12,Portuguese
379,5.896969236,4.130417495,5.856370848,5.901176329,6.754993361,6.035970819,5.235949625,5.640314829,6.685754708,5.181416997,3.166003503,2.791731155,2.684407464,14,Brazil
380,5.434498874,5.279584092,3.891885306,4.488747085,5.387154707,4.968488025,3.763561397,3.349869186,5.181760276,3.810698875,2.577515565,2.650178866,2.493612747,10,Portuguese
380,5.744730764,5.381387477,4.801578682,5.399787427,6.523476049,5.836430243,4.648947055,4.666556487,6.125523059,4.636145901,2.584696691,2.285473834,2.276342489,9,Brazil
381,6.923704434,5.311262788,5.502685904,5.094263164,5.989722374,5.49691986,5.214551511,4.927308384,6.273538641,5.978261943,2.602195548,2.193890218,1.663796383,9,Portuguese
381,6.467875472,5.122580572,4.938821803,3.795246616,5.146586629,4.674878478,4.36928681,4.676622431,5.330693517,5.216641654,2.2027151,1.927441544,1.478310797,10,Brazil
385,6.083763743,5.668608461,3.619962014,4.309786482,5.04467432,4.641878268,4.959459492,4.084951891,5.498530927,5.317134603,1.620516859,1.635314815,1.622471938,11,Portuguese
385,6.407465739,5.713176538,5.023092177,5.512284861,6.178458035,6.177832488,5.512705468,5.448825443,6.852360479,6.074552704,1.742401547,1.801872366,1.856219658,8,Brazil
387,6.041237228,4.527153019,5.048564069,5.57688567,4.527361786,4.783207027,4.069084199,3.501178638,4.535300845,3.973681951,3.291214434,1.849597415,2.716236539,12,Portuguese
387,6.025565197,4.64235064,6.033870344,5.809483113,5.449745536,5.416546415,4.360432065,4.194269128,4.877454863,4.514696938,3.157103473,2.026743878,2.32504299,9,Brazil
388,5.252573818,4.9228199,5.663020156,5.105652246,5.52137105,5.218498393,3.687009488,3.833618902,4.944605111,4.246593439,4.671609693,3.723603442,4.001261296,11,Portuguese
388,5.622705454,6.332650153,7.361629136,6.595609423,7.383240084,7.26222556,5.243018169,6.428886718,7.142588983,5.391880975,5.285706616,4.489867557,4.441143487,8,Brazil
389,6.183566414,4.976148853,5.563450502,5.003932864,6.27286493,6.219774291,4.913426312,4.38413316,5.895736121,5.227785361,2.583789147,2.161292867,2.625773154,14,Portuguese
389,6.28669685,6.035780157,6.054185984,5.698459401,6.836958565,6.896238696,5.08769328,4.534292685,6.133039596,5.650925468,2.62711214,2.479243197,2.749590262,10,Brazil
390,5.23588468,5.074061759,4.945123473,4.957201849,5.564822487,5.569576076,4.69936317,4.487692126,5.819265821,4.211517928,3.19899062,3.788821802,2.590511627,13,Portuguese
390,4.958432504,4.90127944,4.51776831,4.784388392,6.0212051,5.979346818,4.362895788,4.77131818,5.79543138,3.375891592,2.889580232,3.845485715,2.362830618,7,Brazil
391,7.021439801,4.538733284,5.292765,5.000553804,5.818119715,5.404954268,5.387513483,3.836254224,5.217224559,5.52975194,2.429197859,2.335953146,1.719660974,12,Portuguese
391,7.553811308,4.104797581,6.643117311,6.850286084,7.356109285,7.218333456,6.812074055,5.295392672,6.9250758,6.687978762,2.104708166,2.124366265,1.596028672,8,Brazil
392,5.807119726,4.439013959,3.848770637,4.481086608,5.14900343,4.952403002,4.255962564,3.889088077,4.534828361,4.561230414,2.961181271,3.107826694,2.572587434,11,Portuguese
392,5.660900475,4.492629528,4.256733119,4.594411194,5.535253114,5.368656831,4.110885748,4.351008267,5.261333976,4.715797787,3.25352187,3.305316918,2.259124639,11,Brazil
393,6.433279921,4.909314721,6.516880279,6.19367574,6.322052321,6.214946927,5.412803031,4.255870404,5.351251018,6.442296348,3.233786731,2.507018818,2.206517013,12,Portuguese
393,6.374419584,5.229823576,8.023418588,7.166220362,7.66914446,7.14111251,6.228332348,5.83763877,6.362419947,7.039378492,3.58657283,3.011714177,2.588059844,6,Brazil
394,4.126635979,4.353315662,3.632371925,3.562505444,3.909487591,3.456770688,2.626593606,3.511992592,4.237121459,2.044222256,4.00602345,3.593941174,2.49632443,9,Portuguese
394,3.444347139,4.230278059,3.129991827,2.823021126,3.523647536,3.166764947,1.992708601,3.26191862,4.007371694,1.778115277,4.188478992,3.856984671,2.547842718,9,Brazil
395,6.599734562,4.778354128,4.12086889,4.737013653,4.970087519,4.596797217,4.386267877,3.789404514,4.901414334,4.70493014,2.791759557,2.222213954,2.250607373,10,Portuguese
395,7.026915926,4.505158937,5.235621847,5.175763097,5.675123238,5.235665328,5.010700103,4.784982752,5.231626944,6.107367986,2.045830474,1.903639343,1.67315705,10,Brazil
396,6.860952783,3.867544005,4.06778277,4.535920115,4.98844905,4.74970092,3.917028476,4.406131745,4.58206645,4.140188695,2.05780496,1.852198451,1.734557892,8,Portuguese
396,7.185895675,4.381880155,5.176947571,5.573896414,5.660821132,5.38536253,4.869854754,5.679387581,5.893363641,4.911463703,1.971307024,2.096401236,1.869610354,8,Brazil
400,5.228076872,5.965570535,4.51232839,5.690994609,6.71799651,6.180399362,4.348026742,4.266682723,5.643345329,3.925808006,4.036390777,3.885658442,3.661656619,10,Portuguese
400,5.255605516,5.71976574,5.100831055,5.747330523,6.365234974,6.126623903,4.03808163,5.046058177,5.342623353,4.24953568,3.768346241,3.811959976,3.535040843,9,Brazil
401,2.641799207,6.320883827,7.092478375,6.478848436,7.007371963,7.168826467,3.501727458,4.581183139,6.078824934,2.585001684,6.118140404,5.431933091,6.592772867,13,Portuguese
401,2.458529106,6.561655921,7.681414378,6.56547362,7.282708503,7.180915201,3.118509778,5.166238125,5.842597213,2.676882621,6.723617501,6.355727161,6.725991846,10,Brazil
402,5.827635733,4.290752105,3.976079274,4.450476063,4.353474036,4.667215248,4.166829445,4.599621485,4.851810563,4.126049344,3.021462243,2.984214491,3.168470598,7,Portuguese
402,6.542168961,4.845163595,4.848861808,5.249242298,5.454621926,5.861839845,5.047138874,4.814755942,6.116273392,5.0448863,2.640571278,2.583041291,2.245592141,8,Brazil
403,3.370331351,5.478627506,5.183671278,4.364751135,5.554991031,5.456252053,2.893094,4.147585414,5.094458267,2.374469133,4.707527636,4.509036924,3.526502712,11,Portuguese
403,3.364754448,5.64759057,5.942311476,4.767311297,6.453350504,6.206717412,2.709396038,4.297121709,5.411428712,2.596780123,4.905364573,4.623749907,3.634563508,11,Brazil
404,5.884038909,5.586349039,3.347143805,4.010675833,4.463489013,4.597211858,3.48365578,3.539152266,4.692007073,3.344107956,3.290250781,3.112160217,2.392133402,13,Portuguese
404,6.308895631,5.70119553,3.586130557,3.762702992,4.095276802,4.521433644,3.361313394,4.449588765,4.726326175,3.441877892,3.485298589,3.419453578,2.285047721,10,Brazil
405,6.441532551,4.520757682,4.944612905,4.812576304,5.981750768,5.537757742,4.817325793,4.623196744,5.843422446,4.773021928,2.763067554,2.514678073,2.402443866,13,Portuguese
405,5.83887652,4.897246336,4.678685828,5.058344223,6.288017005,5.808088655,4.026372089,4.5538844,5.111816256,4.207189461,2.788517155,2.971065227,2.528538693,7,Brazil
406,6.022732936,4.635634555,3.762322562,4.132151648,4.036749039,3.722391669,4.072230056,4.844928502,5.008649968,4.724778462,2.109614315,1.837418906,1.512184612,10,Portuguese
406,6.791740098,5.191350329,4.325111298,4.241589535,4.877452842,4.366357698,4.31955866,4.795726458,5.502647246,5.084102489,1.794581444,1.874826113,1.31178506,7,Brazil
407,6.710286206,4.487257292,4.824988563,4.908231127,5.521802131,5.568527292,5.099969143,4.46376758,5.544839252,4.743356657,2.382807927,2.435995883,1.773652807,11,Portuguese
407,6.898580077,4.910309473,5.888735274,5.460786819,5.732239224,5.785583755,5.616638351,5.147309983,6.047044435,5.433793716,2.689938363,2.626630487,2.055281747,9,Brazil
408,5.652988162,5.508411335,3.470331515,3.722250077,3.786886469,3.30180785,3.392190775,2.864640659,4.511740958,3.400232963,1.791732966,1.332369857,1.940835885,8,Portuguese
408,6.021050608,6.020053007,4.153513271,4.209974023,4.788568736,4.057032532,4.421747312,4.868063558,5.773449466,3.962179547,2.135287773,1.810165626,2.011907754,10,Brazil
409,7.308123292,5.560354786,5.903648145,6.469404142,6.984141355,6.452977272,5.727299136,4.152490919,6.410692524,5.458015847,2.294187217,2.103352943,1.819333481,10,Portuguese
409,7.637934675,5.980984028,5.418574409,6.220687169,6.975564493,5.838957219,5.288345106,4.374391744,5.765132234,5.339253067,2.066274596,2.135892244,1.536837168,10,Brazil
410,7.280598933,4.734755718,4.069730295,5.078064811,4.419976115,4.278404572,4.940655375,3.650494934,5.071945909,4.414945857,2.37280791,2.173005329,2.423569132,9,Portuguese
410,7.488874765,5.018853817,5.63234867,6.283720942,6.65467843,6.328409679,5.89526126,5.602680458,7.051626676,5.306825202,2.772477301,2.348066798,2.828030043,8,Brazil
414,3.775635231,5.984604502,3.201028905,3.791213973,4.69686865,4.522888222,2.711546847,4.0997244,4.579699014,2.478254429,3.183307698,4.235074683,4.309887854,10,Portuguese
414,4.020963707,6.256562877,4.643358332,4.397357949,5.87169998,5.606214437,3.601684922,5.183433786,5.636630536,2.925627432,4.049160525,4.91217742,4.91084378,11,Brazil
415,5.059058641,5.473635058,5.678652569,5.719293101,6.089070157,5.909050379,4.305403482,4.173742766,6.045537048,4.071660034,5.214733249,4.321024473,3.815687511,7,Portuguese
415,5.43696846,5.703391156,5.847641273,5.604929763,6.372938247,6.092085877,4.794264438,5.508662662,6.256478236,4.574869035,4.611078974,3.429845628,2.769802257,8,Brazil
416,5.307844759,5.037428883,3.932224349,4.783403217,5.7537416,5.419620158,3.696237764,3.934172685,4.841044782,3.198712716,4.033687157,4.318746019,3.682058282,7,Portuguese
416,5.952565565,5.777055385,4.530631399,5.631160315,6.92743847,6.520694385,4.48110882,5.434442045,6.428666585,4.073271123,3.807707303,3.950986183,3.400216533,8,Brazil
417,5.120536146,5.276137827,5.427765949,5.283076698,5.144742796,5.043677679,3.449909095,3.458663692,4.635417563,3.821070174,3.92647687,3.126228134,2.719142289,9,Portuguese
417,4.733722016,5.292196892,5.092659912,4.939017151,5.255595859,4.944224598,3.001448119,4.065644787,4.946095353,3.313954744,4.318472621,3.615499772,2.985149276,10,Brazil
418,4.041203433,6.138311049,5.439075307,5.641697064,6.510296864,5.821424097,2.939255325,4.426928202,5.790873929,2.269018547,4.88716624,4.558923964,5.130250856,13,Portuguese
418,3.949835424,5.921507244,5.550434738,5.514582685,6.558209816,5.959580343,3.341452022,4.882095828,5.235872334,2.471861966,4.91019393,4.442474116,4.386208405,11,Brazil
419,3.47521047,5.379210515,5.334903866,5.378319849,6.241589759,6.08434363,3.794363408,4.234064245,5.333186214,3.700831583,5.129314046,3.448688562,4.709630405,11,Portuguese
419,4.019051125,6.06232998,6.632074623,5.943330239,6.383963264,6.140517543,4.184587326,4.115160972,5.272417035,4.038856331,5.440177889,3.432204356,4.997568351,9,Brazil
420,4.402068268,4.789683877,4.810646023,5.046258666,5.956421381,5.93472538,3.261234362,4.196750222,5.630640815,2.73961038,5.813515858,4.494132304,4.044937723,14,Portuguese
420,4.261960609,5.162198736,5.426113676,5.238566083,5.990817222,5.827241055,3.108536033,5.30954085,5.470632777,2.941739057,6.157220174,4.951749025,4.142333405,11,Brazil
